transaction_id,customer_id,customer_name,timestamp,amount_kes,transaction_type,channel
TXN2946,CUST029,Rose Wafula,2026-06-27 18:22:00,1200,Deposit,Agent
TXN5720,CUST033,Diana Kariuki,2026-06-27 18:24:00,500,Withdrawal,Mobile
TXN2983,CUST051,Daniel Njoki,2026-06-27 18:27:00,41000,Deposit,ATM
TXN2993,CUST054,Paul Chebet,2026-06-27 18:32:00,2300,Transfer,ATM
TXN2970,CUST046,George Nyambura,2026-06-27 18:34:00,22000,Deposit,Mobile
TXN5721,CUST033,Diana Kariuki,2026-06-27 18:36:00,8900,Transfer,Mobile
TXN2954,CUST034,James Kariuki,2026-06-27 18:43:00,41000,Deposit,Mobile
TXN5722,CUST033,Diana Kariuki,2026-06-27 18:48:00,5400,Transfer,Mobile
TXN2976,CUST048,Rose Gathoni,2026-06-27 18:54:00,4200,Transfer,Mobile
TXN3030,CUST074,Sarah Mwangi,2026-06-27 18:56:00,500,Transfer,Agent
TXN5723,CUST033,Diana Kariuki,2026-06-27 19:00:00,2300,Deposit,Mobile
TXN5724,CUST033,Diana Kariuki,2026-06-27 19:12:00,5400,Deposit,Mobile
TXN2940,CUST026,Rebecca Njoki,2026-06-27 19:25:00,15600,Withdrawal,Mobile
TXN3044,CUST079,Anthony Nyambura,2026-06-27 19:26:00,3400,Deposit,ATM
TXN2988,CUST053,Anthony Muthoni,2026-06-27 19:27:00,34500,Transfer,Branch
TXN2943,CUST027,Anthony Otieno,2026-06-27 19:29:00,15600,Transfer,ATM
TXN2979,CUST050,Peter Wambui,2026-06-27 19:31:00,1200,Withdrawal,ATM
TXN3012,CUST064,Eric Chebet,2026-06-27 19:33:00,750,Withdrawal,ATM
TXN2987,CUST053,Anthony Muthoni,2026-06-27 19:37:00,18300,Deposit,Agent
TXN2992,CUST054,Paul Chebet,2026-06-27 19:38:00,500,Transfer,Agent
TXN2906,CUST009,Fatuma Kariuki,2026-06-27 19:40:00,8900,Withdrawal,Mobile
TXN2921,CUST015,Sarah Chebet,2026-06-27 19:42:00,1200,Deposit,Mobile
TXN2927,CUST019,Victor Hassan,2026-06-27 19:55:00,11200,Transfer,Agent
TXN2932,CUST021,Anthony Kiptoo,2026-06-27 19:55:00,11200,Withdrawal,Agent
TXN2917,CUST013,Joyce Gathoni,2026-06-27 19:56:00,41000,Transfer,Agent
TXN2961,CUST038,Eric Kiptoo,2026-06-27 20:08:00,5400,Deposit,Agent
TXN2953,CUST033,Diana Kariuki,2026-06-27 20:14:00,6700,Withdrawal,ATM
TXN2942,CUST027,Anthony Otieno,2026-06-27 20:16:00,27500,Deposit,Mobile
TXN2956,CUST036,Diana Omondi,2026-06-27 20:23:00,22000,Deposit,Mobile
TXN2960,CUST038,Eric Kiptoo,2026-06-27 20:29:00,4200,Deposit,Mobile
TXN2966,CUST042,Faith Hassan,2026-06-27 20:41:00,3400,Transfer,Agent
TXN3126,CUST035,Peter Gathoni,2026-06-28 07:01:00,2300,Withdrawal,Branch
TXN3207,CUST074,Sarah Mwangi,2026-06-28 07:04:00,6700,Transfer,Agent
TXN3102,CUST025,Caroline Kimani,2026-06-28 07:06:00,34500,Transfer,Branch
TXN3053,CUST003,Fatuma Wafula,2026-06-28 07:07:00,18300,Transfer,Branch
TXN3221,CUST079,Anthony Nyambura,2026-06-28 07:07:00,15600,Deposit,ATM
TXN3109,CUST028,Nancy Achieng,2026-06-28 07:12:00,34500,Deposit,ATM
TXN3205,CUST074,Sarah Mwangi,2026-06-28 07:17:00,12000,Transfer,Mobile
TXN3216,CUST077,Victor Wafula,2026-06-28 07:18:00,750,Deposit,Agent
TXN3195,CUST070,Samuel Njoki,2026-06-28 07:31:00,1800,Deposit,Agent
TXN3213,CUST077,Victor Wafula,2026-06-28 07:31:00,4200,Deposit,ATM
TXN3144,CUST042,Faith Hassan,2026-06-28 07:33:00,12000,Transfer,ATM
TXN3066,CUST008,Josephine Onyango,2026-06-28 07:38:00,750,Deposit,Branch
TXN3080,CUST014,David Gathoni,2026-06-28 07:50:00,1200,Transfer,ATM
TXN3092,CUST018,Mercy Kiptoo,2026-06-28 07:53:00,5400,Transfer,Agent
TXN3140,CUST041,Victor Mwangi,2026-06-28 07:56:00,1800,Withdrawal,Agent
TXN3064,CUST007,Grace Njoki,2026-06-28 07:57:00,34500,Deposit,Agent
TXN3097,CUST022,Rebecca Mwangi,2026-06-28 08:02:00,34500,Transfer,Mobile
TXN3131,CUST036,Diana Omondi,2026-06-28 08:04:00,41000,Transfer,Mobile
TXN3177,CUST060,Paul Hassan,2026-06-28 08:08:00,4200,Deposit,Mobile
TXN3197,CUST070,Samuel Njoki,2026-06-28 08:09:00,2300,Deposit,Agent
TXN3132,CUST037,Rose Nyambura,2026-06-28 08:15:00,34500,Transfer,Agent
TXN3179,CUST062,Beatrice Njeri,2026-06-28 08:17:00,9800,Withdrawal,Mobile
TXN3120,CUST033,Diana Kariuki,2026-06-28 08:18:00,15600,Transfer,Mobile
TXN3119,CUST032,Susan Odhiambo,2026-06-28 08:19:00,1200,Withdrawal,Agent
TXN3127,CUST035,Peter Gathoni,2026-06-28 08:19:00,41000,Transfer,Agent
TXN3100,CUST024,Anthony Achieng,2026-06-28 08:24:00,8900,Withdrawal,Mobile
TXN3070,CUST010,Peter Wafula,2026-06-28 08:30:00,1200,Withdrawal,Agent
TXN3049,CUST001,George Hassan,2026-06-28 08:46:00,1200,Withdrawal,Branch
TXN3081,CUST014,David Gathoni,2026-06-28 08:47:00,750,Deposit,Agent
TXN3088,CUST017,Grace Wafula,2026-06-28 09:00:00,1200,Withdrawal,Agent
TXN3193,CUST068,Victor Odhiambo,2026-06-28 09:01:00,6700,Transfer,Agent
TXN3099,CUST024,Anthony Achieng,2026-06-28 09:04:00,4200,Transfer,Branch
TXN3173,CUST059,David Achieng,2026-06-28 09:04:00,22000,Withdrawal,Branch
TXN3052,CUST001,George Hassan,2026-06-28 09:05:00,6700,Deposit,Mobile
TXN3068,CUST008,Josephine Onyango,2026-06-28 09:07:00,2300,Transfer,Mobile
TXN3208,CUST075,Kevin Kiptoo,2026-06-28 09:14:00,22000,Withdrawal,Agent
TXN3222,CUST080,Mercy Omondi,2026-06-28 09:27:00,6700,Deposit,ATM
TXN3061,CUST005,Sarah Otieno,2026-06-28 09:34:00,41000,Transfer,ATM
TXN3090,CUST018,Mercy Kiptoo,2026-06-28 09:45:00,15600,Withdrawal,Branch
TXN3167,CUST055,Dennis Wanjiru,2026-06-28 09:50:00,750,Deposit,Agent
TXN3149,CUST046,George Nyambura,2026-06-28 10:00:00,41000,Deposit,Branch
TXN3128,CUST036,Diana Omondi,2026-06-28 10:01:00,27500,Withdrawal,Branch
TXN3071,CUST010,Peter Wafula,2026-06-28 10:08:00,1200,Transfer,Mobile
TXN3181,CUST063,Peter Mwangi,2026-06-28 10:09:00,1800,Transfer,Agent
TXN3139,CUST041,Victor Mwangi,2026-06-28 10:11:00,8900,Deposit,Mobile
TXN3106,CUST027,Anthony Otieno,2026-06-28 10:16:00,1200,Deposit,Agent
TXN3110,CUST028,Nancy Achieng,2026-06-28 10:21:00,12000,Withdrawal,Branch
TXN3219,CUST078,Caroline Kilonzo,2026-06-28 10:24:00,4200,Transfer,ATM
TXN3073,CUST011,Josephine Otieno,2026-06-28 10:25:00,22000,Withdrawal,ATM
TXN3078,CUST012,Anthony Kimani,2026-06-28 10:33:00,27500,Transfer,Mobile
TXN3178,CUST062,Beatrice Njeri,2026-06-28 10:37:00,22000,Deposit,Agent
TXN3158,CUST049,Susan Njoki,2026-06-28 10:40:00,9800,Withdrawal,Mobile
TXN3093,CUST019,Victor Hassan,2026-06-28 10:44:00,12000,Withdrawal,Mobile
TXN3153,CUST047,Dennis Kilonzo,2026-06-28 10:50:00,22000,Deposit,ATM
TXN3098,CUST023,Lucy Gathoni,2026-06-28 10:54:00,4200,Withdrawal,Mobile
TXN3117,CUST032,Susan Odhiambo,2026-06-28 10:59:00,1800,Deposit,Agent
TXN3217,CUST078,Caroline Kilonzo,2026-06-28 11:04:00,41000,Withdrawal,Agent
TXN3206,CUST074,Sarah Mwangi,2026-06-28 11:13:00,41000,Deposit,Agent
TXN3062,CUST006,Francis Achieng,2026-06-28 11:17:00,4200,Transfer,Mobile
TXN3082,CUST014,David Gathoni,2026-06-28 11:22:00,5400,Deposit,Agent
TXN3151,CUST046,George Nyambura,2026-06-28 11:26:00,34500,Withdrawal,Agent
TXN3183,CUST063,Peter Mwangi,2026-06-28 11:28:00,750,Deposit,Agent
TXN3065,CUST007,Grace Njoki,2026-06-28 11:31:00,1800,Withdrawal,Branch
TXN3058,CUST004,Lucy Odhiambo,2026-06-28 11:38:00,11200,Transfer,Agent
TXN3201,CUST072,Joyce Kariuki,2026-06-28 11:43:00,500,Deposit,Branch
TXN3133,CUST037,Rose Nyambura,2026-06-28 11:45:00,500,Transfer,ATM
TXN3134,CUST037,Rose Nyambura,2026-06-28 11:45:00,15600,Deposit,ATM
TXN3101,CUST025,Caroline Kimani,2026-06-28 11:51:00,9800,Transfer,Mobile
TXN3054,CUST003,Fatuma Wafula,2026-06-28 11:56:00,3400,Deposit,Agent
TXN3168,CUST056,Susan Odhiambo,2026-06-28 12:01:00,6700,Withdrawal,Agent
TXN3204,CUST073,Amina Njeri,2026-06-28 12:14:00,27500,Withdrawal,Branch
TXN3162,CUST051,Daniel Njoki,2026-06-28 12:31:00,2300,Deposit,Branch
TXN3091,CUST018,Mercy Kiptoo,2026-06-28 12:43:00,500,Deposit,Agent
TXN3161,CUST050,Peter Wambui,2026-06-28 12:44:00,4200,Withdrawal,Agent
TXN3209,CUST076,Amina Hassan,2026-06-28 12:44:00,9800,Transfer,Branch
TXN3186,CUST064,Eric Chebet,2026-06-28 12:49:00,1200,Deposit,Agent
TXN3114,CUST031,Susan Gathoni,2026-06-28 12:54:00,2300,Withdrawal,Branch
TXN3089,CUST017,Grace Wafula,2026-06-28 12:58:00,4200,Transfer,ATM
TXN3176,CUST060,Paul Hassan,2026-06-28 12:59:00,500,Withdrawal,ATM
TXN3135,CUST039,Charles Njoki,2026-06-28 13:05:00,15600,Withdrawal,Mobile
TXN3166,CUST054,Paul Chebet,2026-06-28 13:12:00,750,Deposit,Agent
TXN3171,CUST056,Susan Odhiambo,2026-06-28 13:13:00,4200,Withdrawal,ATM
TXN3190,CUST067,Rebecca Wambui,2026-06-28 13:17:00,12000,Transfer,Branch
TXN3160,CUST050,Peter Wambui,2026-06-28 13:33:00,22000,Deposit,Branch
TXN3072,CUST010,Peter Wafula,2026-06-28 13:41:00,3400,Transfer,Agent
TXN3172,CUST057,Ruth Kilonzo,2026-06-28 13:47:00,41000,Transfer,Branch
TXN3136,CUST039,Charles Njoki,2026-06-28 13:52:00,27500,Transfer,Agent
TXN3115,CUST031,Susan Gathoni,2026-06-28 13:54:00,8900,Transfer,Branch
TXN3192,CUST068,Victor Odhiambo,2026-06-28 13:56:00,18300,Withdrawal,Branch
TXN3077,CUST012,Anthony Kimani,2026-06-28 14:00:00,12000,Transfer,Branch
TXN3113,CUST031,Susan Gathoni,2026-06-28 14:10:00,22000,Transfer,Mobile
TXN3174,CUST059,David Achieng,2026-06-28 14:13:00,750,Withdrawal,Agent
TXN3083,CUST014,David Gathoni,2026-06-28 14:15:00,8900,Deposit,Agent
TXN3086,CUST016,David Kariuki,2026-06-28 14:22:00,11200,Deposit,ATM
TXN3148,CUST045,Rebecca Gathoni,2026-06-28 14:23:00,34500,Deposit,ATM
TXN3182,CUST063,Peter Mwangi,2026-06-28 14:30:00,2300,Withdrawal,Mobile
TXN3215,CUST077,Victor Wafula,2026-06-28 14:44:00,5400,Transfer,Agent
TXN3185,CUST064,Eric Chebet,2026-06-28 14:45:00,15600,Withdrawal,Agent
TXN3105,CUST027,Anthony Otieno,2026-06-28 14:46:00,750,Withdrawal,Mobile
TXN3118,CUST032,Susan Odhiambo,2026-06-28 14:49:00,8900,Transfer,ATM
TXN3079,CUST012,Anthony Kimani,2026-06-28 14:57:00,27500,Transfer,ATM
TXN3108,CUST027,Anthony Otieno,2026-06-28 15:08:00,15600,Transfer,ATM
TXN3152,CUST047,Dennis Kilonzo,2026-06-28 15:09:00,27500,Transfer,Agent
TXN3194,CUST068,Victor Odhiambo,2026-06-28 15:10:00,6700,Transfer,ATM
TXN3196,CUST070,Samuel Njoki,2026-06-28 15:14:00,3400,Transfer,ATM
TXN3076,CUST012,Anthony Kimani,2026-06-28 15:16:00,750,Withdrawal,Branch
TXN3191,CUST068,Victor Odhiambo,2026-06-28 15:18:00,2300,Withdrawal,Mobile
TXN3056,CUST003,Fatuma Wafula,2026-06-28 15:38:00,750,Deposit,Agent
TXN3165,CUST054,Paul Chebet,2026-06-28 15:38:00,4200,Transfer,Mobile
TXN3202,CUST072,Joyce Kariuki,2026-06-28 15:40:00,22000,Deposit,Agent
TXN3103,CUST025,Caroline Kimani,2026-06-28 15:47:00,5400,Deposit,Agent
TXN3211,CUST076,Amina Hassan,2026-06-28 15:48:00,8900,Deposit,Agent
TXN3087,CUST017,Grace Wafula,2026-06-28 15:49:00,11200,Withdrawal,Agent
TXN3063,CUST006,Francis Achieng,2026-06-28 15:54:00,500,Withdrawal,Branch
TXN3147,CUST044,Grace Njoki,2026-06-28 16:07:00,6700,Withdrawal,Agent
TXN3218,CUST078,Caroline Kilonzo,2026-06-28 16:10:00,12000,Withdrawal,Agent
TXN3180,CUST063,Peter Mwangi,2026-06-28 16:15:00,1200,Transfer,Agent
TXN3154,CUST047,Dennis Kilonzo,2026-06-28 16:21:00,1200,Transfer,Branch
TXN3145,CUST043,Rose Onyango,2026-06-28 16:22:00,5400,Deposit,Branch
TXN3155,CUST048,Rose Gathoni,2026-06-28 16:29:00,1200,Withdrawal,Branch
TXN3130,CUST036,Diana Omondi,2026-06-28 16:30:00,11200,Withdrawal,Branch
TXN3175,CUST060,Paul Hassan,2026-06-28 16:33:00,5400,Transfer,Mobile
TXN3116,CUST032,Susan Odhiambo,2026-06-28 16:37:00,3400,Withdrawal,Branch
TXN3060,CUST005,Sarah Otieno,2026-06-28 16:38:00,12000,Deposit,ATM
TXN3220,CUST079,Anthony Nyambura,2026-06-28 16:43:00,27500,Withdrawal,Mobile
TXN3075,CUST011,Josephine Otieno,2026-06-28 16:49:00,27500,Withdrawal,ATM
TXN3069,CUST008,Josephine Onyango,2026-06-28 16:51:00,22000,Withdrawal,Agent
TXN3141,CUST041,Victor Mwangi,2026-06-28 16:53:00,1800,Transfer,ATM
TXN3094,CUST019,Victor Hassan,2026-06-28 17:01:00,34500,Withdrawal,Mobile
TXN3129,CUST036,Diana Omondi,2026-06-28 17:12:00,12000,Withdrawal,Mobile
TXN3188,CUST065,Rebecca Wambui,2026-06-28 17:17:00,3400,Deposit,ATM
TXN3170,CUST056,Susan Odhiambo,2026-06-28 17:36:00,6700,Withdrawal,ATM
TXN3164,CUST051,Daniel Njoki,2026-06-28 17:38:00,12000,Transfer,ATM
TXN3184,CUST064,Eric Chebet,2026-06-28 17:47:00,34500,Deposit,Agent
TXN3189,CUST067,Rebecca Wambui,2026-06-28 17:48:00,3400,Deposit,Branch
TXN3059,CUST004,Lucy Odhiambo,2026-06-28 17:49:00,1800,Withdrawal,ATM
TXN3169,CUST056,Susan Odhiambo,2026-06-28 17:54:00,9800,Withdrawal,Branch
TXN3212,CUST076,Amina Hassan,2026-06-28 17:54:00,500,Withdrawal,ATM
TXN3122,CUST033,Diana Kariuki,2026-06-28 17:57:00,34500,Deposit,Branch
TXN3156,CUST049,Susan Njoki,2026-06-28 18:08:00,15600,Deposit,Mobile
TXN3085,CUST016,David Kariuki,2026-06-28 18:09:00,22000,Transfer,ATM
TXN3104,CUST025,Caroline Kimani,2026-06-28 18:13:00,2300,Withdrawal,Branch
TXN3124,CUST034,James Kariuki,2026-06-28 18:22:00,34500,Withdrawal,ATM
TXN3107,CUST027,Anthony Otieno,2026-06-28 18:28:00,500,Withdrawal,Agent
TXN3214,CUST077,Victor Wafula,2026-06-28 18:31:00,11200,Withdrawal,Branch
TXN3125,CUST035,Peter Gathoni,2026-06-28 18:42:00,500,Withdrawal,ATM
TXN3138,CUST039,Charles Njoki,2026-06-28 18:46:00,5400,Withdrawal,Branch
TXN3050,CUST001,George Hassan,2026-06-28 18:54:00,9800,Withdrawal,Branch
TXN3200,CUST071,James Hassan,2026-06-28 18:55:00,9800,Transfer,Agent
TXN3123,CUST033,Diana Kariuki,2026-06-28 19:09:00,4200,Withdrawal,ATM
TXN3096,CUST021,Anthony Kiptoo,2026-06-28 19:14:00,4200,Withdrawal,Branch
TXN3210,CUST076,Amina Hassan,2026-06-28 19:17:00,1800,Deposit,ATM
TXN3203,CUST072,Joyce Kariuki,2026-06-28 19:18:00,12000,Deposit,ATM
TXN3143,CUST042,Faith Hassan,2026-06-28 19:20:00,3400,Withdrawal,Mobile
TXN3137,CUST039,Charles Njoki,2026-06-28 19:25:00,500,Deposit,Mobile
TXN3159,CUST050,Peter Wambui,2026-06-28 19:26:00,9800,Withdrawal,Agent
TXN3055,CUST003,Fatuma Wafula,2026-06-28 19:34:00,41000,Withdrawal,ATM
TXN3084,CUST015,Sarah Chebet,2026-06-28 19:40:00,8900,Deposit,Mobile
TXN3199,CUST071,James Hassan,2026-06-28 19:40:00,1200,Deposit,Mobile
TXN3146,CUST044,Grace Njoki,2026-06-28 19:43:00,18300,Deposit,ATM
TXN3198,CUST071,James Hassan,2026-06-28 19:44:00,12000,Withdrawal,Branch
TXN3187,CUST064,Eric Chebet,2026-06-28 19:45:00,5400,Withdrawal,Mobile
TXN3163,CUST051,Daniel Njoki,2026-06-28 20:00:00,22000,Withdrawal,ATM
TXN3067,CUST008,Josephine Onyango,2026-06-28 20:07:00,27500,Deposit,Mobile
TXN3111,CUST028,Nancy Achieng,2026-06-28 20:19:00,5400,Transfer,ATM
TXN3051,CUST001,George Hassan,2026-06-28 20:20:00,18300,Transfer,Branch
TXN3057,CUST004,Lucy Odhiambo,2026-06-28 20:20:00,2300,Withdrawal,Mobile
TXN3095,CUST021,Anthony Kiptoo,2026-06-28 20:27:00,3400,Transfer,Mobile
TXN3112,CUST029,Rose Wafula,2026-06-28 20:32:00,3400,Withdrawal,Branch
TXN3157,CUST049,Susan Njoki,2026-06-28 20:38:00,750,Withdrawal,Branch
TXN3074,CUST011,Josephine Otieno,2026-06-28 20:40:00,4200,Withdrawal,Agent
TXN3121,CUST033,Diana Kariuki,2026-06-28 20:52:00,1800,Transfer,Mobile
TXN3142,CUST041,Victor Mwangi,2026-06-28 20:54:00,500,Withdrawal,Branch
TXN3150,CUST046,George Nyambura,2026-06-28 20:54:00,1200,Deposit,Agent
TXN3319,CUST055,Dennis Wanjiru,2026-06-29 07:01:00,8900,Transfer,Mobile
TXN3311,CUST052,David Kiptoo,2026-06-29 07:18:00,11200,Deposit,Mobile
TXN3250,CUST020,Kennedy Kimani,2026-06-29 07:19:00,500,Transfer,Mobile
TXN3323,CUST058,John Njeri,2026-06-29 07:19:00,22000,Transfer,Agent
TXN3271,CUST026,Rebecca Njoki,2026-06-29 07:27:00,41000,Deposit,Mobile
TXN3326,CUST061,Ann Chebet,2026-06-29 07:52:00,12000,Transfer,Mobile
TXN3299,CUST044,Grace Njoki,2026-06-29 07:55:00,27500,Deposit,Agent
TXN3224,CUST002,Beatrice Otieno,2026-06-29 07:56:00,8900,Withdrawal,Branch
TXN3325,CUST061,Ann Chebet,2026-06-29 08:09:00,11200,Withdrawal,ATM
TXN3371,CUST077,Victor Wafula,2026-06-29 08:14:00,500,Withdrawal,ATM
TXN3349,CUST070,Samuel Njoki,2026-06-29 08:23:00,15600,Transfer,Agent
TXN3289,CUST038,Eric Kiptoo,2026-06-29 08:38:00,2300,Transfer,ATM
TXN3302,CUST044,Grace Njoki,2026-06-29 08:47:00,27500,Deposit,Mobile
TXN3357,CUST073,Amina Njeri,2026-06-29 08:47:00,11200,Deposit,ATM
TXN3300,CUST044,Grace Njoki,2026-06-29 08:52:00,1200,Withdrawal,Branch
TXN3233,CUST009,Fatuma Kariuki,2026-06-29 09:00:00,9800,Transfer,Agent
TXN3343,CUST067,Rebecca Wambui,2026-06-29 09:04:00,750,Deposit,Agent
TXN3363,CUST074,Sarah Mwangi,2026-06-29 09:06:00,3400,Deposit,Agent
TXN3330,CUST062,Beatrice Njeri,2026-06-29 09:08:00,8900,Deposit,ATM
TXN3351,CUST071,James Hassan,2026-06-29 09:09:00,11200,Transfer,Mobile
TXN3360,CUST073,Amina Njeri,2026-06-29 09:11:00,8900,Withdrawal,Mobile
TXN3359,CUST073,Amina Njeri,2026-06-29 09:13:00,15600,Transfer,Branch
TXN3374,CUST078,Caroline Kilonzo,2026-06-29 09:26:00,41000,Transfer,Branch
TXN3273,CUST029,Rose Wafula,2026-06-29 09:44:00,2300,Withdrawal,ATM
TXN3225,CUST002,Beatrice Otieno,2026-06-29 09:57:00,1200,Withdrawal,Agent
TXN3267,CUST025,Caroline Kimani,2026-06-29 10:16:00,2300,Withdrawal,Mobile
TXN3279,CUST033,Diana Kariuki,2026-06-29 10:18:00,2300,Transfer,Branch
TXN3307,CUST050,Peter Wambui,2026-06-29 10:22:00,6700,Transfer,Mobile
TXN3306,CUST050,Peter Wambui,2026-06-29 10:32:00,3400,Withdrawal,Agent
TXN3372,CUST077,Victor Wafula,2026-06-29 10:38:00,1200,Withdrawal,Mobile
TXN3356,CUST072,Joyce Kariuki,2026-06-29 10:46:00,3400,Deposit,Agent
TXN3297,CUST042,Faith Hassan,2026-06-29 10:48:00,500,Withdrawal,Branch
TXN3329,CUST062,Beatrice Njeri,2026-06-29 10:48:00,18300,Transfer,Mobile
TXN3247,CUST019,Victor Hassan,2026-06-29 10:49:00,1200,Deposit,Agent
TXN3315,CUST053,Anthony Muthoni,2026-06-29 10:51:00,2300,Deposit,Mobile
TXN3254,CUST021,Anthony Kiptoo,2026-06-29 10:54:00,1200,Withdrawal,Mobile
TXN3269,CUST026,Rebecca Njoki,2026-06-29 11:04:00,11200,Withdrawal,Agent
TXN3259,CUST023,Lucy Gathoni,2026-06-29 11:11:00,1200,Transfer,Mobile
TXN3268,CUST025,Caroline Kimani,2026-06-29 11:17:00,9800,Transfer,Branch
TXN3287,CUST038,Eric Kiptoo,2026-06-29 11:18:00,1200,Transfer,Branch
TXN3248,CUST019,Victor Hassan,2026-06-29 11:38:00,5400,Deposit,ATM
TXN3375,CUST078,Caroline Kilonzo,2026-06-29 11:41:00,11200,Deposit,Branch
TXN3370,CUST076,Amina Hassan,2026-06-29 12:19:00,5400,Withdrawal,Mobile
TXN3277,CUST031,Susan Gathoni,2026-06-29 12:21:00,15600,Deposit,Branch
TXN3365,CUST075,Kevin Kiptoo,2026-06-29 12:31:00,12000,Deposit,Agent
TXN3312,CUST052,David Kiptoo,2026-06-29 12:35:00,8900,Withdrawal,ATM
TXN3239,CUST013,Joyce Gathoni,2026-06-29 12:37:00,5400,Deposit,ATM
TXN3358,CUST073,Amina Njeri,2026-06-29 12:37:00,750,Deposit,Branch
TXN3352,CUST071,James Hassan,2026-06-29 12:44:00,41000,Deposit,Mobile
TXN3260,CUST023,Lucy Gathoni,2026-06-29 12:46:00,750,Transfer,Agent
TXN3270,CUST026,Rebecca Njoki,2026-06-29 12:50:00,34500,Withdrawal,Agent
TXN3240,CUST016,David Kariuki,2026-06-29 12:54:00,15600,Transfer,Mobile
TXN3253,CUST021,Anthony Kiptoo,2026-06-29 12:58:00,9800,Withdrawal,ATM
TXN3296,CUST042,Faith Hassan,2026-06-29 12:58:00,4200,Transfer,ATM
TXN3377,CUST080,Mercy Omondi,2026-06-29 12:58:00,41000,Withdrawal,Branch
TXN3290,CUST039,Charles Njoki,2026-06-29 13:06:00,9800,Withdrawal,Mobile
TXN3317,CUST054,Paul Chebet,2026-06-29 13:13:00,15600,Withdrawal,Branch
TXN3252,CUST020,Kennedy Kimani,2026-06-29 13:28:00,6700,Deposit,ATM
TXN3266,CUST024,Anthony Achieng,2026-06-29 13:36:00,3400,Deposit,Branch
TXN3265,CUST024,Anthony Achieng,2026-06-29 13:38:00,4200,Withdrawal,Branch
TXN3243,CUST018,Mercy Kiptoo,2026-06-29 13:39:00,2300,Withdrawal,Branch
TXN3274,CUST029,Rose Wafula,2026-06-29 13:45:00,1200,Withdrawal,Agent
TXN3276,CUST031,Susan Gathoni,2026-06-29 13:59:00,8900,Deposit,Agent
TXN3335,CUST064,Eric Chebet,2026-06-29 13:59:00,2300,Withdrawal,Branch
TXN3369,CUST076,Amina Hassan,2026-06-29 14:06:00,41000,Withdrawal,Mobile
TXN3281,CUST035,Peter Gathoni,2026-06-29 14:14:00,34500,Deposit,Agent
TXN3362,CUST074,Sarah Mwangi,2026-06-29 14:21:00,500,Withdrawal,Agent
TXN3341,CUST067,Rebecca Wambui,2026-06-29 14:31:00,1200,Deposit,Mobile
TXN3245,CUST018,Mercy Kiptoo,2026-06-29 14:32:00,11200,Deposit,ATM
TXN3292,CUST039,Charles Njoki,2026-06-29 14:32:00,1200,Transfer,Mobile
TXN3327,CUST061,Ann Chebet,2026-06-29 14:32:00,34500,Withdrawal,Mobile
TXN3238,CUST013,Joyce Gathoni,2026-06-29 14:36:00,22000,Transfer,ATM
TXN3246,CUST019,Victor Hassan,2026-06-29 14:40:00,6700,Transfer,Branch
TXN3280,CUST035,Peter Gathoni,2026-06-29 14:41:00,5400,Withdrawal,Branch
TXN3236,CUST012,Anthony Kimani,2026-06-29 14:51:00,1800,Withdrawal,ATM
TXN3288,CUST038,Eric Kiptoo,2026-06-29 14:55:00,11200,Withdrawal,Mobile
TXN3291,CUST039,Charles Njoki,2026-06-29 14:55:00,2300,Transfer,Agent
TXN3235,CUST010,Peter Wafula,2026-06-29 14:59:00,8900,Withdrawal,Agent
TXN3308,CUST051,Daniel Njoki,2026-06-29 15:06:00,11200,Deposit,Agent
TXN3334,CUST063,Peter Mwangi,2026-06-29 15:06:00,9800,Transfer,Mobile
TXN3284,CUST037,Rose Nyambura,2026-06-29 15:12:00,8900,Transfer,ATM
TXN3298,CUST043,Rose Onyango,2026-06-29 15:20:00,18300,Deposit,ATM
TXN3339,CUST066,Mercy Onyango,2026-06-29 15:32:00,15600,Withdrawal,Mobile
TXN3348,CUST069,Moses Kariuki,2026-06-29 15:32:00,8900,Withdrawal,Mobile
TXN3366,CUST075,Kevin Kiptoo,2026-06-29 15:34:00,8900,Withdrawal,Agent
TXN3255,CUST022,Rebecca Mwangi,2026-06-29 15:41:00,34500,Deposit,Branch
TXN3313,CUST052,David Kiptoo,2026-06-29 15:44:00,2300,Transfer,ATM
TXN3321,CUST056,Susan Odhiambo,2026-06-29 15:44:00,2300,Deposit,Branch
TXN3316,CUST054,Paul Chebet,2026-06-29 15:53:00,2300,Deposit,ATM
TXN3285,CUST037,Rose Nyambura,2026-06-29 16:03:00,5400,Transfer,ATM
TXN3310,CUST051,Daniel Njoki,2026-06-29 16:03:00,8900,Withdrawal,Branch
TXN3322,CUST058,John Njeri,2026-06-29 16:17:00,15600,Deposit,ATM
TXN3373,CUST077,Victor Wafula,2026-06-29 16:18:00,5400,Deposit,ATM
TXN3275,CUST031,Susan Gathoni,2026-06-29 16:20:00,27500,Transfer,ATM
TXN3318,CUST055,Dennis Wanjiru,2026-06-29 16:35:00,11200,Transfer,Agent
TXN3264,CUST024,Anthony Achieng,2026-06-29 16:36:00,15600,Deposit,Branch
TXN3367,CUST075,Kevin Kiptoo,2026-06-29 16:42:00,2300,Transfer,Mobile
TXN3295,CUST042,Faith Hassan,2026-06-29 16:45:00,41000,Withdrawal,Mobile
TXN3294,CUST042,Faith Hassan,2026-06-29 16:47:00,2300,Transfer,Branch
